"timetable_id","route_id","direction_id","start_date","end_date","monday","tuesday","wednesday","thursday","friday","saturday","sunday","start_time","end_time","timetable_label","service_notes","orientation","timetable_page_id","timetable_sequence","direction_name","include_exceptions","show_trip_continuation"
"1289","91U","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: VIA DELLA CELLA","sabato","horizontal","91U_Di","1","","0","0"
"1290","91U","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: VIA DELLA CELLA","domenica e festivi","horizontal","91U_Di","2","","0","0"
"1291","92U","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: PIAZZALE CAIO MARIO","dal lunedì al venerdì","horizontal","92U_As","0","","0","0"
"1292","92U","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: PIAZZALE CAIO MARIO","sabato","horizontal","92U_As","1","","0","0"
"1293","92U","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: PIAZZALE CAIO MARIO","domenica e festivi","horizontal","92U_As","2","","0","0"
"1294","92U","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: PIAZZA DONATORE DI SANGUE","dal lunedì al venerdì","horizontal","92U_Di","0","","0","0"
"1295","92U","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: PIAZZA DONATORE DI SANGUE","sabato","horizontal","92U_Di","1","","0","0"
"1296","92U","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: PIAZZA DONATORE DI SANGUE","domenica e festivi","horizontal","92U_Di","2","","0","0"
"1297","93BU","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: CORSO TAZZOLI","dal lunedì al venerdì","horizontal","93BU_As","0","","0","0"
"1298","93BU","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: CORSO TAZZOLI","sabato","horizontal","93BU_As","1","","0","0"
"1299","93BU","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: CORSO TAZZOLI","domenica e festivi","horizontal","93BU_As","2","","0","0"
"1300","93BU","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: PIAZZA MOCHINO (SAN MAURO)","dal lunedì al venerdì","horizontal","93BU_Di","0","","0","0"
"1301","93BU","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: PIAZZA MOCHINO (SAN MAURO)","sabato","horizontal","93BU_Di","1","","0","0"
"1302","93BU","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: PIAZZA MOCHINO (SAN MAURO)","domenica e festivi","horizontal","93BU_Di","2","","0","0"
"1303","94U","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: VIA BISCARETTI","dal lunedì al venerdì","horizontal","94U_As","0","","0","0"
"1304","94U","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: VIA BISCARETTI","sabato","horizontal","94U_As","1","","0","0"
"1305","94U","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: VIA BISCARETTI","domenica e festivi","horizontal","94U_As","2","","0","0"
"1306","94U","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: PIAZZA STATUTO","dal lunedì al venerdì","horizontal","94U_Di","0","","0","0"
"1307","94U","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: PIAZZA STATUTO","sabato","horizontal","94U_Di","1","","0","0"
"1308","94U","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: PIAZZA STATUTO","domenica e festivi","horizontal","94U_Di","2","","0","0"
"1309","95U","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: CORSO TAZZOLI / VIA RIVALTA (GRUGLIASCO)","dal lunedì al venerdì","horizontal","95U_As","0","","0","0"
"1310","95U","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: CORSO TAZZOLI / VIA RIVALTA (GRUGLIASCO)","sabato","horizontal","95U_As","1","","0","0"
"1311","95U","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: CORSO TAZZOLI / VIA RIVALTA (GRUGLIASCO)","domenica e festivi","horizontal","95U_As","2","","0","0"
"1312","95U","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: STAZIONE LINGOTTO","dal lunedì al venerdì","horizontal","95U_Di","0","","0","0"
"1313","95U","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: STAZIONE LINGOTTO","sabato","horizontal","95U_Di","1","","0","0"
"1314","95U","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: STAZIONE LINGOTTO","domenica e festivi","horizontal","95U_Di","2","","0","0"
"1315","95BU","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: VIA ANSELMETTI / VIA BISCARETTI / VIA FACCIOLI","dal lunedì al venerdì","horizontal","95BU_As","0","","0","0"
"1316","95BU","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: VIA ANSELMETTI / VIA BISCARETTI / VIA FACCIOLI","sabato","horizontal","95BU_As","1","","0","0"
"1317","95BU","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: VIA ANSELMETTI / VIA BISCARETTI / VIA FACCIOLI","domenica e festivi","horizontal","95BU_As","2","","0","0"
"1318","95BU","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: STAZIONE LINGOTTO","dal lunedì al venerdì","horizontal","95BU_Di","0","","0","0"
"1319","95BU","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: STAZIONE LINGOTTO","sabato","horizontal","95BU_Di","1","","0","0"
"1320","95BU","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: STAZIONE LINGOTTO","domenica e festivi","horizontal","95BU_Di","2","","0","0"
"1321","96U","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: CORSO TAZZOLI","dal lunedì al venerdì","horizontal","96U_As","0","","0","0"
"1322","96U","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: CORSO TAZZOLI","sabato","horizontal","96U_As","1","","0","0"
"1323","96U","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: CORSO TAZZOLI","domenica e festivi","horizontal","96U_As","2","","0","0"
"1324","96U","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: VIA AMENDOLA (NICHELINO)","dal lunedì al venerdì","horizontal","96U_Di","0","","0","0"
"1325","96U","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: VIA AMENDOLA (NICHELINO)","sabato","horizontal","96U_Di","1","","0","0"
"1326","96U","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: VIA AMENDOLA (NICHELINO)","domenica e festivi","horizontal","96U_Di","2","","0","0"
"1327","97U","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: VIA BISCARETTI","dal lunedì al venerdì","horizontal","97U_As","0","","0","0"
"1328","97U","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: VIA BISCARETTI","sabato","horizontal","97U_As","1","","0","0"
"1329","97U","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: VIA BISCARETTI","domenica e festivi","horizontal","97U_As","2","","0","0"
"1330","97U","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: PIAZZA MARTIRI DELLA LIBERTA'  (RIVOLI)","dal lunedì al venerdì","horizontal","97U_Di","0","","0","0"
"1331","97U","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: PIAZZA MARTIRI DELLA LIBERTA'  (RIVOLI)","sabato","horizontal","97U_Di","1","","0","0"
"1332","97U","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: PIAZZA MARTIRI DELLA LIBERTA'  (RIVOLI)","domenica e festivi","horizontal","97U_Di","2","","0","0"
"1333","98U","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: VIA BISCARETTI","dal lunedì al venerdì","horizontal","98U_As","0","","0","0"
"1334","98U","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: VIA BISCARETTI","sabato","horizontal","98U_As","1","","0","0"
"1335","98U","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: VIA BISCARETTI","domenica e festivi","horizontal","98U_As","2","","0","0"
"1336","98U","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: VIA PORTALUPI (COLLEGNO)","dal lunedì al venerdì","horizontal","98U_Di","0","","0","0"
"1337","98U","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: VIA PORTALUPI (COLLEGNO)","sabato","horizontal","98U_Di","1","","0","0"
"1338","98U","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: VIA PORTALUPI (COLLEGNO)","domenica e festivi","horizontal","98U_Di","2","","0","0"
"1339","99U","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: VIA PLAVA","dal lunedì al venerdì","horizontal","99U_As","0","","0","0"
"1340","99U","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: VIA PLAVA","sabato","horizontal","99U_As","1","","0","0"
"1341","99U","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: VIA PLAVA","domenica e festivi","horizontal","99U_As","2","","0","0"
"1342","99U","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: PIAZZA CARDUCCI (SANTENA)","dal lunedì al venerdì","horizontal","99U_Di","0","","0","0"
"1343","99U","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: PIAZZA CARDUCCI (SANTENA)","sabato","horizontal","99U_Di","1","","0","0"
"1344","99U","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: PIAZZA CARDUCCI (SANTENA)","domenica e festivi","horizontal","99U_Di","2","","0","0"
"1345","B1U","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: PIAZZA BALDISSERA","dal lunedì al venerdì","horizontal","B1U_As","0","","0","0"
"1346","B1U","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: PIAZZA BALDISSERA","sabato","horizontal","B1U_As","1","","0","0"
"1347","B1U","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: PIAZZA BALDISSERA","domenica e festivi","horizontal","B1U_As","2","","0","0"
"1348","B1U","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: VIA SCIALOJA","dal lunedì al venerdì","horizontal","B1U_Di","0","","0","0"
"1349","B1U","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: VIA SCIALOJA","sabato","horizontal","B1U_Di","1","","0","0"
"1350","B1U","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: VIA SCIALOJA","domenica e festivi","horizontal","B1U_Di","2","","0","0"
"1351","CP1U","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: VIA DE AMICIS (COLLEGNO)","dal lunedì al venerdì","horizontal","CP1U_As","0","","0","0"
"1352","CP1U","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: VIA DE AMICIS (COLLEGNO)","sabato","horizontal","CP1U_As","1","","0","0"
"1353","CP1U","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: VIA DE AMICIS (COLLEGNO)","domenica e festivi","horizontal","CP1U_As","2","","0","0"
"1354","CP1U","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: VIA MUSINÈ (PIANEZZA)","dal lunedì al venerdì","horizontal","CP1U_Di","0","","0","0"
"1355","CP1U","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: VIA MUSINÈ (PIANEZZA)","sabato","horizontal","CP1U_Di","1","","0","0"
"1356","CP1U","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: VIA MUSINÈ (PIANEZZA)","domenica e festivi","horizontal","CP1U_Di","2","","0","0"
"1357","E68U","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: PIAZZA VITTORIO VENETO","dal lunedì al venerdì","horizontal","E68U_As","0","","0","0"
"1358","E68U","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: PIAZZA VITTORIO VENETO","sabato","horizontal","E68U_As","1","","0","0"
"1359","E68U","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: PIAZZA VITTORIO VENETO","domenica e festivi","horizontal","E68U_As","2","","0","0"
"1360","E68U","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: VIA CAFASSO (inv) / GASSINO (est)","dal lunedì al venerdì","horizontal","E68U_Di","0","","0","0"
"1361","E68U","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: VIA CAFASSO (inv) / GASSINO (est)","sabato","horizontal","E68U_Di","1","","0","0"
"1362","E68U","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: VIA CAFASSO (inv) / GASSINO (est)","domenica e festivi","horizontal","E68U_Di","2","","0","0"
"1363","E68BU","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: PIAZZA VITTORIO VENETO","dal lunedì al venerdì","horizontal","E68BU_As","0","","0","0"
"1364","E68BU","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: PIAZZA VITTORIO VENETO","sabato","horizontal","E68BU_As","1","","0","0"
"1365","E68BU","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: PIAZZA VITTORIO VENETO","domenica e festivi","horizontal","E68BU_As","2","","0","0"
"1366","E68BU","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: CHIERI","dal lunedì al venerdì","horizontal","E68BU_Di","0","","0","0"
"1367","E68BU","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: CHIERI","sabato","horizontal","E68BU_Di","1","","0","0"
"1368","E68BU","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: CHIERI","domenica e festivi","horizontal","E68BU_Di","2","","0","0"
"1369","LS1U","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: LEINI","dal lunedì al venerdì","horizontal","LS1U_As","0","","0","0"
"1370","LS1U","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: LEINI","sabato","horizontal","LS1U_As","1","","0","0"
"1371","LS1U","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: LEINI","domenica e festivi","horizontal","LS1U_As","2","","0","0"
"1372","LS1U","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: SETTIMO TORINESE","dal lunedì al venerdì","horizontal","LS1U_Di","0","","0","0"
"1373","LS1U","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: SETTIMO TORINESE","sabato","horizontal","LS1U_Di","1","","0","0"
"1374","LS1U","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: SETTIMO TORINESE","domenica e festivi","horizontal","LS1U_Di","2","","0","0"
"1375","M1SU","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: STAZIONE FERMI M1","dal lunedì al venerdì","horizontal","M1SU_As","0","","0","0"
"1376","M1SU","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: STAZIONE FERMI M1","sabato","horizontal","M1SU_As","1","","0","0"
"1377","M1SU","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: STAZIONE FERMI M1","domenica e festivi","horizontal","M1SU_As","2","","0","0"
"1378","M1SU","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: STAZIONE BENGASI M1","dal lunedì al venerdì","horizontal","M1SU_Di","0","","0","0"
"1379","M1SU","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: STAZIONE BENGASI M1","sabato","horizontal","M1SU_Di","1","","0","0"
"1380","M1SU","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: STAZIONE BENGASI M1","domenica e festivi","horizontal","M1SU_Di","2","","0","0"
"1381","MEORU","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: Linea mercato Orbassano","dal lunedì al venerdì","horizontal","MEORU_As","0","","0","0"
"1382","MEORU","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: Linea mercato Orbassano","sabato","horizontal","MEORU_As","1","","0","0"
"1383","MEORU","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: Linea mercato Orbassano","domenica e festivi","horizontal","MEORU_As","2","","0","0"
"1384","MEORU","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: Linea mercato Orbassano","dal lunedì al venerdì","horizontal","MEORU_Di","0","","0","0"
"1385","MEORU","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: Linea mercato Orbassano","sabato","horizontal","MEORU_Di","1","","0","0"
"1386","MEORU","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: Linea mercato Orbassano","domenica e festivi","horizontal","MEORU_Di","2","","0","0"
"1387","METROU","1","20260620","20260731","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: STAZIONE BENGASI M1, PASSAGGI MATTUTINI","frequenza","horizontal","METROU_As","0","","0","0"
"1388","METROU","1","20260620","20260731","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: STAZIONE BENGASI M1, PASSAGGI SERALI","frequenza","horizontal","METROU_As","1","","0","0"
"1389","METROU","1","20260620","20260731","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: STAZIONE BENGASI M1, PASSAGGI MATTUTINI","frequenza","horizontal","METROU_As","2","","0","0"
"1390","METROU","1","20260620","20260731","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: STAZIONE BENGASI M1, PASSAGGI SERALI","frequenza","horizontal","METROU_As","3","","0","0"
"1391","METROU","1","20260620","20260731","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: STAZIONE BENGASI M1, PASSAGGI MATTUTINI","frequenza","horizontal","METROU_As","4","","0","0"
"1392","METROU","1","20260620","20260731","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: STAZIONE BENGASI M1, PASSAGGI SERALI","frequenza","horizontal","METROU_As","5","","0","0"
"1393","METROU","0","20260620","20260731","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: STAZIONE FERMI M1 (COLLEGNO), PASSAGGI MATTUTINI","frequenza","horizontal","METROU_Di","0","","0","0"
"1394","METROU","0","20260620","20260731","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: STAZIONE FERMI M1 (COLLEGNO), PASSAGGI SERALI","frequenza","horizontal","METROU_Di","1","","0","0"
"1395","METROU","0","20260620","20260731","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: STAZIONE FERMI M1 (COLLEGNO), PASSAGGI MATTUTINI","frequenza","horizontal","METROU_Di","2","","0","0"
"1396","METROU","0","20260620","20260731","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: STAZIONE FERMI M1 (COLLEGNO), PASSAGGI SERALI","frequenza","horizontal","METROU_Di","3","","0","0"
"1397","METROU","0","20260620","20260731","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: STAZIONE FERMI M1 (COLLEGNO), PASSAGGI MATTUTINI","frequenza","horizontal","METROU_Di","4","","0","0"
"1398","METROU","0","20260620","20260731","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: STAZIONE FERMI M1 (COLLEGNO), PASSAGGI SERALI","frequenza","horizontal","METROU_Di","5","","0","0"
"1399","N04U","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: PIAZZA VITTORIO VENETO","dal lunedì al venerdì","horizontal","N04U_As","0","","0","0"
"1400","N04U","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: PIAZZA VITTORIO VENETO","sabato","horizontal","N04U_As","1","","0","0"
